Price,Rating,city,Kilometers,Owner,Fuel_Type,Transmission,Insurance_Type,Car_Age
172000,3.3,3686,103891,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,22
510000,4.3,3686,23734,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,8
550000,4.7,3686,15888,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,6
420000,4.7,3686,28664,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,10
95000,3.4,3686,68482,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,21
380000,4.6,3686,11175,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
460000,4.4,3686,39818,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
145000,4.0,3686,42710,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,15
250000,4.1,3686,36253,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
200000,3.7,3686,23475,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,15
410000,4.7,3686,23217,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
55000,3.7,3686,56561,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,22
300000,4.4,3686,21832,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
280000,4.4,3686,27076,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,13
120000,4.0,3686,96284,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,21
510000,4.5,3686,8312,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,7
522500,4.5,3686,22317,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,9
175000,4.0,3686,20393,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,16
220000,3.9,3686,77237,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,16
148000,3.4,3686,84485,OwnerFifth Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,17
300000,3.5,3686,37821,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,14
190000,3.9,3686,48144,OwnerSecond Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeComp,16
335000,4.8,3686,5302,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,5
185000,4.1,3686,49002,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,12
330000,4.4,3686,40732,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
350000,4.2,3686,49282,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
180000,4.2,3686,37296,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,13
280000,4.4,3686,20055,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,8
138000,3.1,3686,64079,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,22
340000,4.2,3686,26796,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,11
375000,4.7,3686,29548,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
275000,4.4,3686,21311,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,7
430000,4.5,3686,29169,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,10
394000,4.6,3686,8842,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,11
120000,3.5,3686,72131,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
199662,3.9,3686,48098,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,11
300000,4.3,3686,47277,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,12
330000,4.2,3686,30485,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,13
140000,3.9,3686,67088,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
67500,3.4,3686,38475,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
178000,4.2,3686,28720,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,17
395000,4.4,3686,33354,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
230000,4.1,3686,21790,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,15
450000,4.5,3686,11267,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
295000,4.7,3686,22629,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
557294,4.0,3686,61597,OwnerSecond Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeThird_party,10
160000,4.2,3686,37371,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,13
510000,4.1,3686,26709,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,9
406000,4.3,3686,24171,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,11
151000,3.9,3686,92448,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,19
380000,4.6,3686,29789,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
170000,3.9,3686,52564,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
189441,3.4,3686,15380,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
160000,4.1,3686,33273,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,17
409000,4.7,3686,22942,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,7
280000,4.6,3686,14793,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
671000,4.8,3686,20127,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
240000,4.3,3686,40162,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
150000,4.0,3686,47022,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,13
280000,3.8,3686,98048,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,15
310000,4.2,3686,32115,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeInsurance Expired,11
200000,4.4,3686,36414,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
280000,3.6,3686,37021,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
460000,4.2,3686,17832,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
250000,4.3,3686,1492,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
700000,4.9,3686,4706,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,4
550000,4.1,3686,18832,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,7
415000,4.3,3686,8547,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,7
347910,3.9,3686,37160,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
170000,4.1,3686,48296,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
300000,4.0,3686,39667,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,13
525000,4.6,3686,8663,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
70000,3.1,3686,126140,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,21
190000,4.1,3686,56045,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeExpired,12
145000,3.9,3686,66299,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
440000,4.3,3686,29543,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,8
800000,4.9,3686,317,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
205000,4.2,3686,43371,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeThird_party,12
360000,4.6,3686,7568,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,9
256000,3.9,3686,58199,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,13
570000,4.5,3686,17445,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,11
250000,4.3,3686,6149,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,13
456000,4.8,3686,13356,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,5
430000,4.3,3686,29131,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
171000,4.1,3686,43670,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,11
498000,4.4,3686,12857,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
1100000,5.0,3686,787,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,4
300000,4.1,3686,35220,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,13
120000,4.2,3686,28957,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,16
350000,4.9,3686,5089,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,6
214000,3.6,3686,90232,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,17
350000,4.1,3686,32963,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,15
360000,4.5,3686,32509,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance Type3rd Party,12
620000,4.8,3686,9965,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
170172,3.9,3686,41036,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
420000,4.8,3686,4038,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,6
103500,3.3,3686,61116,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
280000,3.7,3686,35008,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,13
110000,3.9,3686,50605,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,18
210000,4.0,3686,44194,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,10
420000,4.5,3686,25220,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
500000,4.1,3686,24915,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
402979,4.7,3686,42131,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,9
450000,4.5,3686,10513,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
610000,4.8,3686,27046,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,5
215000,3.5,3686,53179,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
135000,3.9,3686,50789,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,17
690000,4.7,3686,13209,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
65000,3.0,3686,30742,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,23
400000,4.4,3686,29863,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
460000,4.8,3686,13448,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,4
516000,4.4,3686,43095,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,8
220000,4.3,3686,48539,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,11
450000,4.3,3686,32383,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
420000,3.7,3686,9412,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,11
190000,3.9,3686,72153,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,13
530000,4.6,3686,13273,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
600000,4.2,3686,38834,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,10
121000,3.5,3686,68638,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,20
230000,3.8,3686,29708,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,15
113000,3.6,3686,48092,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,17
480000,4.6,3686,18041,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeZero Depreciation,5
400000,4.6,3686,20220,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,9
216000,3.8,3686,66698,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,16
185000,3.5,3686,61219,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,14
275000,3.9,3686,33090,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,15
360000,3.8,3686,77492,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,11
298300,4.3,3686,26284,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,8
770000,4.8,3686,6085,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,4
300000,4.0,3686,61435,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,13
750000,4.4,3686,46361,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
80000,3.3,3686,147996,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,21
144000,3.7,3686,58052,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,18
124000,3.6,3686,101336,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,20
385000,4.8,3686,3520,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,5
440000,4.8,3686,5901,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,5
205000,4.2,3686,42472,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,11
650000,4.7,3686,15445,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,6
220000,4.0,3686,41478,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
450000,4.8,3686,5244,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
145800,3.6,3686,45560,OwnerSecond Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeInsurance Expired,13
400000,4.2,3686,46874,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
400000,4.2,3686,22792,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
100700,3.0,3686,97521,OwnerSecond Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeInsurance Expired,20
650000,4.8,3686,20005,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,6
450000,3.8,3686,54776,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,11
148000,3.9,3686,101613,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,18
350000,4.9,3686,7269,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
680000,5.0,3686,895,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,4
200000,4.1,3686,43725,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
290000,4.4,3686,27233,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,7
425000,4.8,3686,6074,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,7
620000,4.5,3686,28916,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,8
210000,4.3,3686,33173,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
300000,4.4,3686,44523,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,13
353000,4.2,3686,14455,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,8
300000,4.3,3686,44754,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,13
450000,4.3,3686,33737,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
425000,4.3,3686,41339,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
250000,4.0,3686,57653,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,9
210000,3.5,3686,65812,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,13
130000,3.7,3686,63554,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,17
373633,4.9,3686,23498,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,8
430000,4.6,3686,25134,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
370000,4.0,3686,35673,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
400000,3.7,3686,49831,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,10
141000,3.4,3686,72638,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,15
300000,4.7,3686,25268,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,6
530000,4.8,3686,4776,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,4
355000,4.7,3686,10348,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,6
320000,4.9,3686,18833,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,9
325000,3.8,3686,29897,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,11
1600000,4.8,3686,9613,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,4
400000,4.7,3686,11900,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,8
390000,4.0,3686,52761,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,12
180000,4.3,3686,53166,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,13
370000,4.6,3686,18558,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
300000,4.8,3686,27419,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
663000,4.7,3686,7184,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,8
600000,4.3,3686,22494,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,7
152000,3.9,3686,134303,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,17
520000,4.2,3686,33395,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,8
230000,4.1,3686,65954,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeComp,13
175000,3.9,3686,63947,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,16
400000,4.4,3686,19149,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,11
340000,4.6,3686,23452,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeExpired,7
340327,4.0,3686,36679,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
60000,3.2,3686,63377,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,20
140000,3.4,3686,24110,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,15
250000,4.0,3686,57893,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,13
670000,4.8,3686,3331,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,7
380000,4.0,3686,47216,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeInsurance Expired,10
50000,3.5,3686,95963,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,12
400000,4.5,3686,8967,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,8
775000,5.0,3686,869,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,4
260000,4.2,3686,28750,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeComprehensive,12
100000,2.8,3686,80635,OwnerThird Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeInsurance Expired,18
400000,4.3,3686,35041,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
260000,4.0,3686,31209,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeComp,9
615000,4.7,3686,12416,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,6
630000,4.7,3686,24572,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
310000,3.8,3686,14171,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,10
380000,4.1,3686,58612,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,12
510000,4.7,3686,15750,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,9
280000,4.2,3686,37812,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,8
300000,4.6,3686,18863,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,8
650000,4.7,3686,12530,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
161875,3.6,3686,132979,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
224000,4.2,3686,33291,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,11
400000,4.3,3686,42383,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
126000,3.6,3686,69672,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,20
100000,3.6,3686,60999,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,18
408000,4.4,3686,27615,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
245000,4.0,3686,51910,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,13
345000,4.8,3686,5791,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,4
120000,3.5,3686,60706,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,15
500000,4.6,3686,15963,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance Type3rd Party,6
400000,4.4,3686,16943,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,7
490000,4.6,3686,10476,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,8
260000,4.3,3686,30892,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,11
